Feature,Score
cat__User_Score_9.3,0.000342855731231384
cat__Developer_n-Space,0.00034276806335720167
cat__Name_Lord of Apocalypse,0.00034258445021106976
cat__Name_Rock Band: Metal Track Pack,0.000342002244496209
cat__Name_Viewtiful Joe 2,0.0003408420382439159
cat__Publisher_Foreign Media Games,0.00033999413057339556
cat__Developer_Incinerator Games,0.00033995865962754834
cat__Developer_EKO Software,0.00033943839693328925
cat__Publisher_Avalon Interactive,0.0003382351877109224
cat__Name_LEGO Star Wars: The Complete Saga,0.00033795738883679594
cat__Name_Man vs. Wild,0.00033730709052626207
cat__Publisher_Valcon Games,0.0003368247874270258
cat__Name_LEGO Pirates of the Caribbean: The Video Game,0.0003352810920842497
cat__Name_Truth or Lies,0.000334375700503875
cat__Name_Winning Post 7 Maximum 2008,0.0003319532863649277
cat__Publisher_Phenomedia,0.00033158995488713483
cat__Name_The Beatles: Rock Band,0.00033083280469503595
cat__Developer_Dimps Corporation,0.00032975496841192165
cat__Name_SpongeBob SquarePants: Creature from the Krusty Krab,0.0003297271097323362
cat__Name_NHL 15,0.00032951933405278577
cat__Developer_EA Vancouver,0.0003293594899970165
cat__Developer_Takara Tomy,0.0003290784006613201
cat__Developer_Supersonic Software,0.00032886825983646784
cat__Developer_Conspiracy Entertainment,0.0003286967590155898
cat__Developer_Taito Corporation,0.000328649051982155
"cat__Name_Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",0.00032713776686232876
cat__Publisher_Interchannel,0.0003268813162721207
cat__Name_The Naked Brothers Band: The Video Game,0.00032652998480064976
cat__Name_Just Dance 2016,0.0003263375372106747
cat__Name_L.A. Noire,0.00032577170072245476
cat__Developer_Team Bondi,0.00032577170072245476
"cat__Developer_Square Enix, Tri-Ace",0.0003256140826466414
cat__Name_Who Wants to be a Millionaire: 1st Edition,0.00032528540451237653
cat__Publisher_Infogrames,0.000324754651287229
cat__Name_Dynasty Warriors: Eiketsuden,0.0003238294025064148
cat__Name_Deepak Chopra's Leela,0.0003238004169202613
cat__Developer_Curious Pictures,0.0003238004169202613
cat__Name_NCAA Football 12,0.00032322817685659366
cat__Name_LEGO Marvel's Avengers,0.00032311591184241983
cat__Developer_Farsight Studios,0.00032304368859992216
cat__Name_EA Sports MMA,0.0003226454259804834
cat__Developer_Stormfront Studios,0.0003226439901622413
cat__Publisher_Milestone S.r.l,0.0003221989196565689
cat__Name_Grooverider: Slot Car Thunder,0.00032195997766426565
cat__Developer_King of the Jungle,0.00032195997766426565
cat__Name_The Price is Right: Decades,0.0003215849964913753
cat__Publisher_Yamasa Entertainment,0.0003215570945415136
cat__Developer_Wow Entertainment,0.000321494396717692
cat__Name_G.I. Joe: The Rise of Cobra,0.0003209475225234293
cat__Name_Knights in the Nightmare,0.00032040753229123364
cat__Developer_Activision,0.00032034996050411824
cat__Publisher_Game Factory,0.0003196882355551711
cat__Publisher_LSP Games,0.00031894869004733817
cat__Developer_Virtuos,0.0003185204640050454
cat__Name_NBA Live 2001,0.0003183886915604228
cat__Publisher_Knowledge Adventure,0.0003179799812409456
cat__Name_Monster House,0.0003178739646675366
cat__Developer_Oberon Media,0.0003177145317053709
cat__Name_Wipeout 2,0.00031766092434959425
cat__Developer_Paradox Development Studio,0.00031756741178590175
cat__Publisher_Princess Soft,0.0003173177869829624
cat__Name_Batman: The Brave and the Bold the Videogame,0.0003168796404287022
cat__Name_Cabela's Big Game Hunter: Pro Hunts,0.00031664941913289724
cat__Name_Rampage 2: Universal Tour,0.0003151303466530919
cat__Name_Super Smash Bros. for Wii U and 3DS,0.000314550240301692
cat__Name_Green Lantern: Rise of the Manhunters,0.00031413223459142436
cat__Developer_Hydravision,0.00031389970937412137
"cat__Publisher_Destination Software, Inc",0.0003137854498133086
cat__Name_XCOM: Enemy Unknown,0.0003137335361420579
cat__Developer_Piranha Bytes,0.00031305607961173987
cat__Developer_Telltale Games,0.0003126654746682389
cat__Name_PAC-MAN and the Ghostly Adventures,0.0003118475984813518
cat__Publisher_CDV Software Entertainment,0.0003117018302710717
cat__Name_Baja: Edge of Control,0.0003116237742253336
cat__Developer_2XL Games,0.0003116237742253336
cat__Publisher_Encore,0.00031113678003169554
cat__Publisher_TGL,0.0003106872003300065
cat__Developer_DTP Entertainment,0.00031004678477286607
cat__Developer_Left Field Productions,0.0003100298227658449
cat__Publisher_Gamecock,0.00031002213732111983
cat__Name_Crysis 3,0.00030955173631186383
cat__Publisher_Mindscape,0.00030949908770072643
cat__Name_UFC 2009 Undisputed,0.0003094496007773895
cat__Name_Hail to the Chimp,0.0003092908521534765
cat__Name_Guilty Gear XX Accent Core,0.00030916405226744104
cat__Name_The Sims 2,0.0003088107371589377
cat__Name_Casper's Scare School: Spooky Sports Day,0.00030792782629374127
cat__Name_Sherlock Holmes: Crimes & Punishments,0.0003076798868909547
cat__User_Score_3.3,0.0003075155549590036
cat__Name_Enchanted Arms,0.0003072959692568267
cat__Developer_Cooking Mama Limited,0.00030648755845086306
cat__Name_Spider-Man 3,0.00030624213682428625
cat__Name_Bio FREAKS,0.0003057356695693736
cat__Name_Wall-E,0.00030452918222323433
cat__Developer_Hit Maker,0.00030427894999141003
cat__Publisher_Kaga Create,0.00030412125148759905
cat__Name_Captain Morgane and the Golden Turtle,0.0003030433064989957
cat__Name_Scribblenauts Unmasked: A DC Comics Adventure,0.0003027096570615839
cat__Name_Jurassic: The Hunted,0.00030265648748684093
cat__Name_Crysis 2,0.0003023687770283834
cat__Name_LEGO Batman: The Videogame,0.000302362741325779
cat__Publisher_Global Star,0.0003019045218308758
cat__Name_Super Mario World 2: Yoshi's Island,0.0003014162177926716
cat__Developer_Autumn Moon,0.0003010699997607613
cat__Name_Sonic & Sega All-Stars Racing,0.0003010320282927914
cat__Developer_EA Chicago,0.0003006436919686939
cat__Name_Just Dance 2017,0.0003004487070623618
cat__Name_Street Fighter Collection,0.00029990156901527065
cat__Name_G-Force,0.000298958882202105
cat__Publisher_ESP,0.00029889933088922405
cat__Developer_Juice Games,0.0002977833125549223
cat__Developer_System 3,0.00029765075836285515
cat__Publisher_Ghostlight,0.0002967603171853961
cat__Developer_Black Ops Entertainment,0.0002965264104636267
"cat__Developer_Vicious Cycle, Little Orbit",0.00029570366295805783
cat__Name_Kung Fu Panda: Showdown of Legendary Legends,0.00029570366295805783
cat__Name_The Smurfs 2,0.000294725076645852
cat__Developer_Studio 33,0.00029428434617972954
cat__Name_Jimmie Johnson's Anything With an Engine,0.0002934906832017248
cat__Developer_Isopod Labs,0.0002934906832017248
cat__Publisher_Ackkstudios,0.0002928589112171087
cat__Name_Harry Potter and the Order of the Phoenix,0.00029253587685873494
cat__Name_Rock of the Dead,0.0002924091953360186
cat__Name_Lego Star Wars: The Force Awakens,0.0002923812493771383
cat__Developer_Fall Line Studio,0.00029155362872057555
cat__Name_Up,0.0002914776284246301
cat__Name_Sonic & All-Stars Racing Transformed,0.0002910032286234099
cat__Name_Winning Post 8 2015,0.00029072065002244685
cat__Name_Eragon,0.00029070573381084763
cat__Publisher_Aerosoft,0.00029013435803271204
cat__Name_Winter Stars,0.0002897532897487842
cat__Developer_Game Arts,0.00028928524596072425
cat__Name_Blazing Angels 2: Secret Missions of WWII,0.00028861752983178057
cat__Name_NCAA Football 13,0.0002884123530653149
cat__Name_Rocksmith 2014,0.0002873320352134723
cat__Developer_Arcade Moon,0.00028610387102123713
cat__Name_Mercenaries: Playground of Destruction,0.0002860241263346053
cat__Name_Scooby-Doo! Who's Watching Who?,0.00028586646817496675
cat__Name_Lego Batman 3: Beyond Gotham,0.0002857635393578306
cat__Name_Kung Fu Panda,0.00028543224551069724
cat__Publisher_MC2 Entertainment,0.000285276446586602
cat__Developer_Nitro Games,0.00028518621382678244
cat__Publisher_Paon,0.00028368254881350197
cat__Name_Aegis of Earth: Protonovus Assault,0.0002828357480777477
cat__Name_Enemy Front,0.000282507004886301
cat__Developer_CI Games,0.000282507004886301
cat__Name_The LEGO Movie Videogame,0.0002819986078589354
cat__Name_Aquaman: Battle for Atlantis,0.00028182037634982837
cat__Name_Splatterhouse,0.00028169609017447694
cat__Publisher_Alternative Software,0.0002814288790293773
cat__Publisher_Yuke's,0.00028132580844286714
cat__Publisher_Media Factory,0.00028105653765497784
cat__Name_The King of Fighters XIII,0.0002803007525310486
cat__Name_WWE SmackDown vs. Raw 2010,0.00028000215467194334
cat__Developer_Big Fish Games,0.0002798495201428164
cat__Name_Guilty Gear Xrd -Revelator-,0.0002796448114216199
cat__Name_Avatar: The Game,0.00027879143689113484
cat__Publisher_Benesse,0.0002782213147517476
cat__Publisher_Jorudan,0.0002781041495267811
cat__Developer_Criterion Games,0.00027736962231028617
cat__Developer_Fatshark AB,0.00027662385729354533
cat__Name_Escape Dead Island,0.00027662385729354533
cat__Name_Blade Arcus from Shining EX,0.00027633337491272947
cat__Developer_O-Games,0.00027624302174944493
cat__Publisher_Hudson Entertainment,0.0002762395230426762
cat__Developer_GSC Game World,0.00027557896044239083
cat__Name_Backbreaker,0.00027458470088603804
cat__Developer_NaturalMotion,0.00027458470088603804
cat__User_Score_5.1,0.0002737289021522704
cat__Developer_Gaijin Entertainment,0.00027360316585045563
cat__Publisher_Experience Inc.,0.00027326224286516876
cat__Name_Drawn to Life: The Next Chapter,0.00027298180005830286
cat__Name_Skate 3,0.0002724607379489541
cat__Developer_LSP,0.00027208117385091324
cat__Name_Puzzle Kingdoms,0.0002718413229008121
cat__Publisher_NEC Interchannel,0.0002714287108647184
cat__Name_LEGO Indiana Jones 2: The Adventure Continues,0.0002712230248148595
cat__Name_DuckTales: Remastered,0.00027078314138095916
cat__Name_The Elder Scrolls Online,0.00027065623321576027
cat__Name_Army of Two: The Devil's Cartel,0.0002705610580086004
cat__Publisher_TopWare Interactive,0.00027042998056103773
cat__Name_Utawarerumono: Itsuwari no Kamen,0.00027039870205014527
cat__Name_Kuroko's Basketball: Miracle Game,0.00026971696791411315
cat__Name_Barbie and Her Sisters Puppy Rescue,0.0002696056647794043
cat__Developer_Monolith Productions,0.0002692461809585822
cat__Developer_Blue Byte,0.00026902921801941204
cat__Name_Monster Hunter G,0.00026849021538100093
cat__Developer_Gratuitous Games,0.00026848623244035696
cat__Developer_EA Salt Lake,0.0002680997172836985
cat__Name_Game of Thrones (Telltale),0.00026772360833782205
cat__Name_Call of Duty: Ghosts,0.0002675589440002124
cat__Developer_Frima Studio,0.0002672399652383639
cat__User_Score_5.5,0.000267050686408532
cat__Developer_Easy Interactive,0.0002665721234937912
cat__Name_Hell's Kitchen: The Game,0.0002660084951288111
cat__Name_Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,0.0002658129129580189
cat__Name_Dragon Ball Z: Ultimate Tenkaichi,0.0002651763137906382
cat__Developer_Razorback Developments,0.00026514296164936724
cat__Name_Naughty Bear,0.00026500657864303445
cat__Name_Alien Hominid,0.00026470579382498194
cat__Developer_The Behemoth,0.00026470579382498194
cat__Name_Dragon Slayer: The Legend of Heroes,0.00026427935644657286
cat__Developer_Black Box,0.0002641823442450786
cat__Name_Eat Lead: The Return of Matt Hazard,0.0002640956767241409
cat__Developer_SouthPeak Games,0.000263960056913648
cat__Name_Disney's The Lion King,0.00026382938588054294
cat__Name_Star Wars: Jedi Starfighter,0.0002632161800885102
cat__Name_Guitar Hero: World Tour,0.0002631646043355085
cat__Developer_Starfish,0.0002628615883440988
cat__Name_Dora The Explorer: Dora Saves the Snow Princess,0.00026276793103807705
cat__Name_Destiny,0.0002618427674535573
cat__Publisher_Astragon,0.0002618277823577264
cat__Name_Tron 2.0: Killer App,0.00026180154568955505
cat__Developer_Red Fly Studio,0.0002617739782410089
cat__Name_MLB Front Office Manager,0.000261642511635074
cat__Name_Marvel Super Hero Squad: The Infinity Gauntlet,0.0002610675395700035
cat__Name_Syberia II,0.0002601424354709003
cat__Developer_Obsidian Entertainment,0.0002601383030870208
cat__Developer_Paradox Interactive,0.0002601101388418625
cat__Name_Lost Dimension,0.00025946891242090153
cat__Name_Dragon Age II,0.00025934461294807587
cat__Developer_Wicked Witch Software,0.0002585602136112586
cat__Name_Rugby Challenge 3,0.0002585602136112586
cat__Name_Pro Yakyuu Team o Tsukurou!,0.0002582312301767642
cat__Name_SpongeBob's Truth or Square (US sales),0.00025779846724871547
cat__User_Score_2.5,0.0002576098899088608
cat__Name_NASCAR 08,0.00025752957802072096
cat__Name_Alice in Wonderland,0.0002575265830938589
cat__Developer_SimBin,0.0002575134966171788
cat__Publisher_Gremlin Interactive Ltd,0.0002572676717086386
cat__Name_LEGO Jurassic World,0.0002568007653013238
cat__Name_Riviera: The Promised Land,0.0002563801278462341
cat__Name_Tony Hawk's Project 8,0.00025635948057667335
cat__Name_11eyes: CrossOver,0.0002563375376889443
cat__Name_Ghostbusters: The Video Game,0.0002557395371408644
cat__Publisher_20th Century Fox Video Games,0.00025521602388600684
cat__Publisher_Myelin Media,0.00025509226250708394
cat__Name_Stacked with Daniel Negreanu,0.00025509226250708394
cat__Name_Disney Infinity 2.0: Marvel Super Heroes,0.00025440166539547615
cat__Name_Rock Band 2,0.0002541374737236035
cat__Name_ESPN MLS ExtraTime 2002,0.00025400899049865533
cat__Developer_ArenaNet,0.0002533537259818974
cat__Name_Burnout Paradise,0.00025315920452106955
cat__Name_UnchainBlades EXXiV,0.0002531558404501588
cat__User_Score_2,0.0002528662209432264
cat__Publisher_Idea Factory International,0.0002527694845929629
cat__Name_Call of Duty 3,0.0002511517266845509
cat__Name_Toy Story 3: The Video Game,0.00025114687875826824
cat__Platform_XOne,0.00025111307272018824
cat__Developer_Ubisoft Vancouver,0.0002509473931370243
cat__Name_Far Cry 4,0.0002497504510137194
cat__Name_Silent Hill: Homecoming,0.0002494858567335667
cat__Name_Little Busters! Converted Edition,0.0002492679609458204
cat__Developer_Human Soft,0.0002490991019079569
cat__Name_Nobunaga's Ambition: Sphere of Influence,0.00024888608476547613
cat__Developer_Playrix Entertainment,0.00024840827706107405
cat__Name_NBA 2K8,0.0002483920707438969
cat__Publisher_Mercury Games,0.00024809956635740704
cat__Publisher_Evolved Games,0.00024709512970100267
cat__Name_Grand Theft Auto: Chinatown Wars,0.0002469839782921479
cat__Name_Robert Ludlum's The Bourne Conspiracy,0.00024661816153503935
cat__Publisher_GN Software,0.0002463071503688852
cat__Developer_Twelve Games,0.00024630030892924815
cat__Name_CID The Dummy,0.00024630030892924815
cat__Name_NASCAR 2011: The Game,0.0002462268233661691
cat__Name_Marvel vs. Capcom 3: Fate of Two Worlds,0.0002461878726702782
cat__Name_X-Blades,0.000245640781526002
cat__Developer_Disney Interactive Studios,0.00024548938736790316
cat__Name_Sid Meier's Pirates!,0.00024529700736231064
"cat__Developer_Targem Games, TopWare Interactive",0.00024507990471867025
cat__Developer_Black Sea Studios,0.0002449947179105072
cat__Developer_Atomic Planet Entertainment,0.0002446968111479153
cat__Developer_Keen Games,0.0002444452911237738
cat__Developer_CD Projekt Red Studio,0.00024441579952738657
cat__Name_Hot Wheels: Battle Force 5,0.00024430000543584907
cat__Name_JoJo's Bizarre Adventure: Eyes of Heaven,0.0002439894329211434
"cat__Developer_Infinity Ward, Sledgehammer Games",0.0002439407514267522
cat__Name_Cocoto Kart Racer,0.00024363023668649841
cat__Developer_Majesco Games,0.0002436217821231157
cat__Name_Mobile Suit Gundam,0.0002432811846729832
cat__Name_Gummy Bears Mini Golf,0.00024300257037890294
cat__Name_Kamen Rider: Battride War Genesis,0.00024295218726377854
cat__Name_SoulCalibur II,0.0002426473180644484
cat__Name_Harry Potter and the Deathly Hallows - Part 2,0.00024255993571475898
cat__Publisher_MTO,0.0002425562000083481
cat__Name_Dragon's Lair 3D: Return to the Lair,0.0002425329855267888
cat__Publisher_Hackberry,0.0002424973620666071
cat__Name_Tony Hawk: RIDE,0.00024217654897118468
cat__Name_Rugby World Cup 2011,0.00024209212929915402
cat__Publisher_Russel,0.0002420842583444882
cat__Name_Britney's Dance Beat,0.00024190161126125265
cat__Name_SD Gundam G Generation Genesis,0.00024147147033737326
cat__Name_J Stars Victory Vs.,0.00024060138498616102
cat__Name_50 Cent: Blood on the Sand,0.0002403505719471566
cat__Name_NBA 2K14,0.00024012464522527033
cat__Name_Worms,0.00023996470501208567
cat__Name_Kyokugen Dasshutsu ADV: Zennin Shiboudesu,0.0002399478170925784
cat__Name_The SpongeBob SquarePants Movie,0.00023984054736758686
cat__Name_Nickelodeon Party Blast,0.00023964049937508225
cat__Name_Sengoku Basara: Sanada Yukimura-Den,0.00023958731960571633
cat__Name_Rock Band Country Track Pack 2,0.00023941665029125758
cat__Name_Ivy the Kiwi?,0.00023934058924202084
cat__Name_Re-Volt,0.00023918746705098304
cat__Name_Dogz,0.00023904572210975417
cat__Name_Pro Yaky? Spirits 6,0.00023892229739119752
cat__Name_LEGO City Undercover,0.00023872120880352732
cat__Publisher_Reef Entertainment,0.00023838920472873948
cat__Developer_5TH Cell,0.00023828306021445034
cat__Name_Capcom vs. SNK 2 EO,0.00023761524092980046
cat__Developer_Tantalus Interactive,0.00023739936114930416
